ts_step,entityId,timestamp,current,lampIsRunning,voltage,ttf,ttf_label
348,Test1,04.11.2019 23:34,0.677231163,TRUE,0.218556736,54,3.0
349,Test1,04.11.2019 23:34,0.677231163,TRUE,0.228007693,53,3.0
350,Test1,04.11.2019 23:34,0.681427702,TRUE,0.228007693,52,3.0
351,Test1,04.11.2019 23:34,0.681427702,TRUE,0.21493092,51,3.0
352,Test1,04.11.2019 23:34,0.686373201,TRUE,0.21493092,50,3.0
353,Test1,04.11.2019 23:34,0.683926939,TRUE,0.206517558,49,3.0
354,Test1,04.11.2019 23:34,0.683926939,TRUE,0.212154406,48,3.0
355,Test1,04.11.2019 23:34,0.684488252,TRUE,0.212154406,47,3.0
356,Test1,04.11.2019 23:34,0.685317739,TRUE,0.21544005,46,3.0
357,Test1,04.11.2019 23:34,0.685317739,TRUE,0.226248972,45,3.0
358,Test1,04.11.2019 23:34,0.687292208,TRUE,0.226248972,44,3.0
359,Test1,04.11.2019 23:33,0.689521662,TRUE,0.22508147,43,3.0
360,Test1,04.11.2019 23:33,0.684669722,TRUE,0.23348651,42,3.0
361,Test1,04.11.2019 23:33,0.684669722,TRUE,0.222332838,41,3.0
362,Test1,04.11.2019 23:33,0.681426906,TRUE,0.222332838,40,3.0
363,Test1,04.11.2019 23:33,0.684110747,TRUE,0.211820237,39,3.0
364,Test1,04.11.2019 23:33,0.683776057,TRUE,0.219676422,38,3.0
365,Test1,04.11.2019 23:33,0.683776057,TRUE,0.222984606,37,3.0
366,Test1,04.11.2019 23:33,0.678263757,TRUE,0.222984606,36,3.0
367,Test1,04.11.2019 23:33,0.675294038,TRUE,0.223169813,35,3.0
368,Test1,04.11.2019 23:33,0.675294038,TRUE,0.212128308,34,3.0
369,Test1,04.11.2019 23:33,0.677348895,TRUE,0.212128308,33,3.0
370,Test1,04.11.2019 23:33,0.677348895,TRUE,0.218940661,32,3.0
371,Test1,04.11.2019 23:33,0.675931525,TRUE,0.218940661,31,3.0
372,Test1,04.11.2019 23:33,0.675931525,TRUE,0.231931,30,2.0
373,Test1,04.11.2019 23:33,0.677938148,TRUE,0.231931,29,2.0
374,Test1,04.11.2019 23:33,0.676524732,TRUE,0.23773976,28,2.0
375,Test1,04.11.2019 23:33,0.672229019,TRUE,0.250196443,27,2.0
376,Test1,04.11.2019 23:33,0.669145396,TRUE,0.258266463,26,2.0
377,Test1,04.11.2019 23:33,0.671916386,TRUE,0.24995272,25,2.0
378,Test1,04.11.2019 23:33,0.671916386,TRUE,0.250063115,24,2.0
379,Test1,04.11.2019 23:33,0.666533371,TRUE,0.250063115,23,2.0
380,Test1,04.11.2019 23:33,0.666533371,TRUE,0.253997419,22,2.0
381,Test1,04.11.2019 23:33,0.668155982,TRUE,0.253997419,21,2.0
382,Test1,04.11.2019 23:33,0.668155982,TRUE,0.258379674,20,2.0
383,Test1,04.11.2019 23:33,0.668775053,TRUE,0.258379674,19,2.0
384,Test1,04.11.2019 23:33,0.668775053,TRUE,0.266047,18,2.0
385,Test1,04.11.2019 23:33,0.671769975,TRUE,0.266047,17,2.0
386,Test1,04.11.2019 23:33,0.671769975,TRUE,0.275319748,16,2.0
387,Test1,04.11.2019 23:33,0.675530279,TRUE,0.275319748,15,1.0
388,Test1,04.11.2019 23:33,0.675530279,TRUE,0.266726978,14,1.0
389,Test1,04.11.2019 23:33,0.671769242,TRUE,0.266726978,13,1.0
390,Test1,04.11.2019 23:33,0.666586297,TRUE,0.256362928,12,1.0
391,Test1,04.11.2019 23:33,0.666586297,TRUE,0.24981922,11,1.0
392,Test1,04.11.2019 23:33,0.667056887,TRUE,0.24981922,10,1.0
393,Test1,04.11.2019 23:33,0.66826996,TRUE,0.250333085,9,1.0
394,Test1,04.11.2019 23:33,0.66826996,TRUE,0.24247286,8,1.0
395,Test1,04.11.2019 23:33,0.665381922,TRUE,0.24247286,7,1.0
396,Test1,04.11.2019 23:33,0.665381922,TRUE,0.2300917,6,1.0
397,Test1,04.11.2019 23:33,0.67055726,TRUE,0.2300917,5,1.0
398,Test1,04.11.2019 23:33,0.672268208,TRUE,0.223353839,4,1.0
399,Test1,04.11.2019 23:33,0.67719069,TRUE,0.218387174,3,1.0
400,Test1,04.11.2019 23:33,0.677732159,TRUE,0.216790685,2,1.0
401,Test1,04.11.2019 23:33,0.674805192,TRUE,0.210226863,1,1.0
402,Test1,04.11.2019 23:33,0,TRUE,0.210226863,0,0.0
403,Test1,04.11.2019 23:14,0,FALSE,0,0,0.0
404,Test1,04.11.2019 23:14,0,FALSE,0.221991927,0,0.0
405,Test1,04.11.2019 23:14,0,FALSE,0,0,0.0
406,Test1,04.11.2019 23:14,0,FALSE,0.221991927,0,0.0
407,Test1,04.11.2019 23:14,0.115135734,FALSE,0.221991927,56,3.0
408,Test1,04.11.2019 23:14,0.115135734,TRUE,0.221991927,55,3.0
409,Test1,04.11.2019 23:14,0.119414085,TRUE,0.229197994,54,3.0
410,Test1,04.11.2019 23:14,0.119414085,TRUE,0.239256201,53,3.0
411,Test1,04.11.2019 23:14,0.120290515,TRUE,0.239256201,52,3.0
412,Test1,04.11.2019 23:14,0.116580007,TRUE,0.239568326,51,3.0
413,Test1,04.11.2019 23:14,0.116580007,TRUE,0.239445172,50,3.0
414,Test1,04.11.2019 23:14,0.116394567,TRUE,0.239445172,49,3.0
415,Test1,04.11.2019 23:14,0.113272222,TRUE,0.242017447,48,3.0
416,Test1,04.11.2019 23:14,0.112004338,TRUE,0.23302291,47,3.0
417,Test1,04.11.2019 23:14,0.112004338,TRUE,0.224411981,46,3.0
418,Test1,04.11.2019 23:14,0.107838473,TRUE,0.224411981,45,3.0
419,Test1,04.11.2019 23:14,0.107838473,TRUE,0.23323018,44,3.0
420,Test1,04.11.2019 23:14,0.105148221,TRUE,0.23323018,43,3.0
421,Test1,04.11.2019 23:14,0.105148221,TRUE,0.224239525,42,3.0
422,Test1,04.11.2019 23:14,0.103903384,TRUE,0.224239525,41,3.0
423,Test1,04.11.2019 23:14,0.103903384,TRUE,0.220545711,40,3.0
424,Test1,04.11.2019 23:14,0.106635325,TRUE,0.220545711,39,3.0
425,Test1,04.11.2019 23:14,0.106635325,TRUE,0.214120242,38,3.0
426,Test1,04.11.2019 23:14,0.106710478,TRUE,0.214120242,37,3.0
427,Test1,04.11.2019 23:14,0.105049284,TRUE,0.209533786,36,3.0
428,Test1,04.11.2019 23:14,0.105049284,TRUE,0.215215085,35,3.0
429,Test1,04.11.2019 23:14,0.100038492,TRUE,0.215215085,34,3.0
430,Test1,04.11.2019 23:14,0.100038492,TRUE,0.208060202,33,3.0
431,Test1,04.11.2019 23:14,0.095597402,TRUE,0.208060202,32,3.0
432,Test1,04.11.2019 23:14,0.680392141,TRUE,0.208060202,31,3.0
433,Test1,04.11.2019 23:14,0.680392141,TRUE,0.207749074,30,2.0
434,Test1,04.11.2019 23:14,0.679534183,TRUE,0.207749074,29,2.0
435,Test1,04.11.2019 23:14,0.679534183,TRUE,0.2116051,28,2.0
436,Test1,04.11.2019 23:14,0.68202655,TRUE,0.2116051,27,2.0
437,Test1,04.11.2019 23:14,0.683319352,TRUE,0.22054064,26,2.0
438,Test1,04.11.2019 23:14,0.683319352,TRUE,0.208127321,25,2.0
439,Test1,04.11.2019 23:14,0.687839085,TRUE,0.208127321,24,2.0
440,Test1,04.11.2019 23:14,0.687839085,TRUE,0.201290051,23,2.0
441,Test1,04.11.2019 23:14,0.686616917,TRUE,0.201290051,22,2.0
442,Test1,04.11.2019 23:14,0.686616917,TRUE,0.200382229,21,2.0
443,Test1,04.11.2019 23:14,0.688859627,TRUE,0.200382229,20,2.0
444,Test1,04.11.2019 23:14,0.688859627,TRUE,0.209619947,19,2.0
445,Test1,04.11.2019 23:14,0.685247779,TRUE,0.209619947,18,2.0
446,Test1,04.11.2019 23:14,0.685247779,TRUE,0.209269515,17,2.0
447,Test1,04.11.2019 23:14,0.685164647,TRUE,0.209269515,16,2.0
448,Test1,04.11.2019 23:14,0.684867498,TRUE,0.210193028,15,1.0
449,Test1,04.11.2019 23:14,0.684867498,TRUE,0.21269487,14,1.0
450,Test1,04.11.2019 23:14,0.681782102,TRUE,0.21269487,13,1.0
451,Test1,04.11.2019 23:14,0.681782102,TRUE,0.211255856,12,1.0
452,Test1,04.11.2019 23:14,0.680397464,TRUE,0.211255856,11,1.0
453,Test1,04.11.2019 23:14,0.680397464,TRUE,0.205191859,10,1.0
454,Test1,04.11.2019 23:13,0.675438206,TRUE,0.205191859,9,1.0
455,Test1,04.11.2019 23:13,0.675438206,TRUE,0.198691891,8,1.0
456,Test1,04.11.2019 23:13,0.676633143,TRUE,0.198691891,7,1.0
457,Test1,04.11.2019 23:13,0.676633143,TRUE,0.21135885,6,1.0
458,Test1,04.11.2019 23:13,0.673962518,TRUE,0.21135885,5,1.0
459,Test1,04.11.2019 23:13,0.673962518,TRUE,0.201919321,4,1.0
460,Test1,04.11.2019 23:13,0.673301861,TRUE,0.201919321,3,1.0
461,Test1,04.11.2019 23:13,0.673301861,TRUE,0.202645244,2,1.0
462,Test1,04.11.2019 23:13,0.669747316,TRUE,0.202645244,1,1.0
463,Test1,04.11.2019 23:13,0.674805192,TRUE,0.210226863,0,0.0
464,Test1,04.11.2019 23:13,0,FALSE,0,0,0.0
465,Test1,04.11.2019 23:13,0.314909089,FALSE,0.697850647,69,3.0
466,Test1,04.11.2019 23:13,0.314909089,TRUE,0.697850647,68,3.0
467,Test1,04.11.2019 23:13,0.404884649,TRUE,0.697850647,67,3.0
468,Test1,04.11.2019 23:13,0.404884649,TRUE,0.698352788,66,3.0
469,Test1,04.11.2019 23:13,0.408461794,TRUE,0.698352788,65,3.0
470,Test1,04.11.2019 23:13,0.408461794,TRUE,0.691518046,64,3.0
471,Test1,04.11.2019 23:13,0.41016785,TRUE,0.691518046,63,3.0
472,Test1,04.11.2019 23:13,0.411297663,TRUE,0.688707083,62,3.0
473,Test1,04.11.2019 23:13,0.411297663,TRUE,0.687040402,61,3.0
474,Test1,04.11.2019 23:13,0.41370207,TRUE,0.687040402,60,3.0
475,Test1,04.11.2019 23:13,0.408401517,TRUE,0.684950701,59,3.0
476,Test1,04.11.2019 23:13,0.408401517,TRUE,0.687830241,58,3.0
477,Test1,04.11.2019 23:13,0.40780479,TRUE,0.687830241,57,3.0
478,Test1,04.11.2019 23:13,0.40780479,TRUE,0.692642587,56,3.0
479,Test1,04.11.2019 23:13,0.403208063,TRUE,0.692642587,55,3.0
480,Test1,04.11.2019 23:13,0.403208063,TRUE,0.697583453,54,3.0
481,Test1,04.11.2019 23:13,0.399259738,TRUE,0.697583453,53,3.0
482,Test1,04.11.2019 23:13,0.657006494,TRUE,0.697583453,52,3.0
483,Test1,04.11.2019 23:13,0.657006494,TRUE,0.705915763,51,3.0
484,Test1,04.11.2019 23:13,0.661090067,TRUE,0.705915763,50,3.0
485,Test1,04.11.2019 23:13,0.661090067,TRUE,0.694638312,49,3.0
486,Test1,04.11.2019 23:13,0.661852179,TRUE,0.694638312,48,3.0
487,Test1,04.11.2019 23:13,0.657725157,TRUE,0.683562441,47,3.0
488,Test1,04.11.2019 23:13,0.657725157,TRUE,0.680844478,46,3.0
489,Test1,04.11.2019 23:13,0.658960808,TRUE,0.680844478,45,3.0
490,Test1,04.11.2019 23:13,0.658960808,TRUE,0.680803289,44,3.0
491,Test1,04.11.2019 23:13,0.662360803,TRUE,0.680803289,43,3.0
492,Test1,04.11.2019 23:13,0.66591199,TRUE,0.68114223,42,3.0
493,Test1,04.11.2019 23:13,0.66591199,TRUE,0.671768723,41,3.0
494,Test1,04.11.2019 23:13,0.669285158,TRUE,0.671768723,40,3.0
495,Test1,04.11.2019 23:13,0.669780406,TRUE,0.662412252,39,3.0
496,Test1,04.11.2019 23:13,0.669780406,TRUE,0.656958947,38,3.0
497,Test1,04.11.2019 23:13,0.665616708,TRUE,0.656958947,37,3.0
498,Test1,04.11.2019 23:13,0.665616708,TRUE,0.596053269,36,3.0
499,Test1,04.11.2019 23:13,0.665616708,TRUE,0.59794094,35,3.0
500,Test1,04.11.2019 23:13,0.662490894,TRUE,0.59794094,34,3.0
501,Test1,04.11.2019 23:13,0.662490894,TRUE,0.59897969,33,3.0
502,Test1,04.11.2019 23:13,0.668005684,TRUE,0.59897969,32,3.0
503,Test1,04.11.2019 23:13,0.668005684,TRUE,0.591263052,31,3.0
504,Test1,04.11.2019 23:13,0.671182854,TRUE,0.591263052,30,2.0
505,Test1,04.11.2019 23:13,0.671182854,TRUE,0.480257208,29,2.0
506,Test1,04.11.2019 23:13,0.671182854,TRUE,0.477458577,28,2.0
507,Test1,04.11.2019 23:13,0.676774206,TRUE,0.477458577,27,2.0
508,Test1,04.11.2019 23:12,0.671410944,TRUE,0.473010442,26,2.0
509,Test1,04.11.2019 23:12,0.671410944,TRUE,0.207954395,25,2.0
510,Test1,04.11.2019 23:12,0.674340461,TRUE,0.212213427,24,2.0
511,Test1,04.11.2019 23:12,0.674340461,TRUE,0.22344617,23,2.0
512,Test1,04.11.2019 23:12,0.670869467,TRUE,0.22344617,22,2.0
513,Test1,04.11.2019 23:12,0.670869467,TRUE,0.220479629,21,2.0
514,Test1,04.11.2019 23:12,0.668209137,TRUE,0.220479629,20,2.0
515,Test1,04.11.2019 23:12,0.668209137,TRUE,0.225660892,19,2.0
516,Test1,04.11.2019 23:12,0.668209137,TRUE,0.220479629,18,2.0
517,Test1,04.11.2019 23:12,0.668209137,TRUE,0.225660892,17,2.0
518,Test1,04.11.2019 23:12,0.668209137,TRUE,0.220479629,16,2.0
519,Test1,04.11.2019 23:12,0.668684852,TRUE,0.220479629,15,1.0
520,Test1,04.11.2019 23:12,0.668684852,TRUE,0.2096632,14,1.0
521,Test1,04.11.2019 23:12,0.667267996,TRUE,0.2096632,13,1.0
522,Test1,04.11.2019 23:12,0.667267996,TRUE,0.204137413,12,1.0
523,Test1,04.11.2019 23:12,0.661652217,TRUE,0.204137413,11,1.0
524,Test1,04.11.2019 23:12,0.661652217,TRUE,0.200636766,10,1.0
525,Test1,04.11.2019 23:12,0.66711925,TRUE,0.200636766,9,1.0
526,Test1,04.11.2019 23:12,0.66711925,TRUE,0.196865226,8,1.0
527,Test1,04.11.2019 23:12,0.671745217,TRUE,0.196865226,7,1.0
528,Test1,04.11.2019 23:12,0.671745217,TRUE,0.18890552,6,1.0
529,Test1,04.11.2019 23:12,0.668685733,TRUE,0.18890552,5,1.0
530,Test1,04.11.2019 23:12,0.666729487,TRUE,0.201536934,4,1.0
531,Test1,04.11.2019 23:12,0.666729487,TRUE,0.205977079,3,1.0
532,Test1,04.11.2019 23:12,0.671299541,TRUE,0.205977079,2,1.0
533,Test1,04.11.2019 23:12,0.675949252,TRUE,0.216508216,1,1.0
534,Test1,04.11.2019 23:12,0.674805192,TRUE,0.210226863,0,0.0
535,Test1,04.11.2019 23:12,0.309285713,FALSE,0.275922758,0,0.0
536,Test1,04.11.2019 23:12,0.552551964,FALSE,0.276660082,138,4.0
537,Test1,04.11.2019 23:12,0.552551964,TRUE,0.276660082,137,4.0
538,Test1,04.11.2019 23:12,0.552551964,TRUE,0.285149975,136,4.0
539,Test1,04.11.2019 23:12,0.548021123,TRUE,0.285149975,135,4.0
540,Test1,04.11.2019 23:12,0.544800355,TRUE,0.284546928,134,4.0
541,Test1,04.11.2019 23:12,0.544800355,TRUE,0.274952204,133,4.0
542,Test1,04.11.2019 23:12,0.539286084,TRUE,0.274952204,132,4.0
543,Test1,04.11.2019 23:12,0.539286084,TRUE,0.276286379,131,4.0
544,Test1,04.11.2019 23:12,0.538086114,TRUE,0.276286379,130,4.0
545,Test1,04.11.2019 23:12,0.541751866,TRUE,0.27381751,129,4.0
546,Test1,04.11.2019 23:12,0.54054973,TRUE,0.264379959,128,4.0
547,Test1,04.11.2019 23:12,0.54054973,TRUE,0.262352762,127,4.0
548,Test1,04.11.2019 23:12,0.543927165,TRUE,0.262352762,126,4.0
549,Test1,04.11.2019 23:12,0.54741437,TRUE,0.255403986,125,4.0
550,Test1,04.11.2019 23:12,0.54482003,TRUE,0.264969689,124,4.0
551,Test1,04.11.2019 23:12,0.54482003,TRUE,0.274589098,123,4.0
552,Test1,04.11.2019 23:12,0.545387939,TRUE,0.274589098,122,4.0
553,Test1,04.11.2019 23:12,0.545387939,TRUE,0.27861118,121,4.0
554,Test1,04.11.2019 23:12,0.550536912,TRUE,0.27861118,120,3.0
555,Test1,04.11.2019 23:12,0.550892328,TRUE,0.287762586,119,3.0
556,Test1,04.11.2019 23:12,0.550892328,TRUE,0.288456662,118,3.0
557,Test1,04.11.2019 23:12,0.549316329,TRUE,0.288456662,117,3.0
558,Test1,04.11.2019 23:12,0.549316329,TRUE,0.295648358,116,3.0
559,Test1,04.11.2019 23:12,0.546962632,TRUE,0.295648358,115,3.0
560,Test1,04.11.2019 23:12,0.546962632,TRUE,0.302408609,114,3.0
561,Test1,04.11.2019 23:12,0.548731761,TRUE,0.302408609,113,3.0
562,Test1,04.11.2019 23:12,0.551264391,TRUE,0.297486724,112,3.0
563,Test1,04.11.2019 23:11,0.549457707,TRUE,0.289052948,111,3.0
564,Test1,04.11.2019 23:11,0.55215264,TRUE,0.276602397,110,3.0
565,Test1,04.11.2019 23:11,0.55215264,TRUE,0.266990477,109,3.0
566,Test1,04.11.2019 23:11,0.547292706,TRUE,0.266990477,108,3.0
567,Test1,04.11.2019 23:11,0.547292706,TRUE,0.267959913,107,3.0
568,Test1,04.11.2019 23:11,0.548850567,TRUE,0.267959913,106,3.0
569,Test1,04.11.2019 23:11,0.54503469,TRUE,0.267322047,105,3.0
570,Test1,04.11.2019 23:11,0.547444883,TRUE,0.254340486,104,3.0
571,Test1,04.11.2019 23:11,0.544091656,TRUE,0.256200251,103,3.0
572,Test1,04.11.2019 23:11,0.544598675,TRUE,0.250825922,102,3.0
573,Test1,04.11.2019 23:11,0.541436965,TRUE,0.25230322,101,3.0
574,Test1,04.11.2019 23:11,0.541436965,TRUE,0.254276277,100,3.0
575,Test1,04.11.2019 23:11,0.536692292,TRUE,0.254276277,99,3.0
576,Test1,04.11.2019 23:11,0.537053928,TRUE,0.258902455,98,3.0
577,Test1,04.11.2019 23:11,0.537053928,TRUE,0.253376663,97,3.0
578,Test1,04.11.2019 23:11,0.5336977,TRUE,0.253376663,96,3.0
579,Test1,04.11.2019 23:11,0.5336977,TRUE,0.259997931,95,3.0
580,Test1,04.11.2019 23:11,0.536803741,TRUE,0.259997931,94,3.0
581,Test1,04.11.2019 23:11,0.536803741,TRUE,0.257317862,93,3.0
582,Test1,04.11.2019 23:11,0.532718233,TRUE,0.257317862,92,3.0
583,Test1,04.11.2019 23:11,0.532718233,TRUE,0.266082755,91,3.0
584,Test1,04.11.2019 23:11,0.528951709,TRUE,0.266082755,90,3.0
585,Test1,04.11.2019 23:11,0.523793793,TRUE,0.261461108,89,3.0
586,Test1,04.11.2019 23:11,0.523793793,TRUE,0.262785149,88,3.0
587,Test1,04.11.2019 23:11,0.521699623,TRUE,0.262785149,87,3.0
588,Test1,04.11.2019 23:11,0.519498736,TRUE,0.266419378,86,3.0
589,Test1,04.11.2019 23:11,0.520950218,TRUE,0.254045087,85,3.0
590,Test1,04.11.2019 23:11,0.523661674,TRUE,0.259091735,84,3.0
591,Test1,04.11.2019 23:11,0.523661674,TRUE,0.24993899,83,3.0
592,Test1,04.11.2019 23:11,0.527499565,TRUE,0.24993899,82,3.0
593,Test1,04.11.2019 23:11,0.523295307,TRUE,0.258195914,81,3.0
594,Test1,04.11.2019 23:11,0.523295307,TRUE,0.265027728,80,3.0
595,Test1,04.11.2019 23:11,0.520574973,TRUE,0.265027728,79,3.0
596,Test1,04.11.2019 23:11,0.520574973,TRUE,0.275922758,78,3.0
597,Test1,04.11.2019 23:11,0.520998177,TRUE,0.275922758,77,3.0
598,Test1,04.11.2019 23:11,0.525880045,TRUE,0.278254024,76,3.0
599,Test1,04.11.2019 23:11,0.525880045,TRUE,0.285370431,75,3.0
600,Test1,04.11.2019 23:11,0.523676862,TRUE,0.285370431,74,3.0
601,Test1,04.11.2019 23:11,0.520998177,TRUE,0.293728028,73,3.0
602,Test1,04.11.2019 23:11,0.520998177,TRUE,0.303621348,72,3.0
603,Test1,04.11.2019 23:11,0.518494637,TRUE,0.303621348,71,3.0
604,Test1,04.11.2019 23:11,0.518494637,TRUE,0.299971241,70,3.0
605,Test1,04.11.2019 23:11,0.521415474,TRUE,0.299971241,69,3.0
606,Test1,04.11.2019 23:11,0.521415474,TRUE,0.302798996,68,3.0
607,Test1,04.11.2019 23:11,0.526986846,TRUE,0.302798996,67,3.0
608,Test1,04.11.2019 23:11,0.523603399,TRUE,0.296459611,66,3.0
609,Test1,04.11.2019 23:10,0.524105751,TRUE,0.288563598,65,3.0
610,Test1,04.11.2019 23:10,0.521248677,TRUE,0.291267577,64,3.0
611,Test1,04.11.2019 23:10,0.523513333,TRUE,0.286922959,63,3.0
612,Test1,04.11.2019 23:10,0.518132807,TRUE,0.287630419,62,3.0
613,Test1,04.11.2019 23:10,0.518132807,TRUE,0.276908201,61,3.0
614,Test1,04.11.2019 23:10,0.523111328,TRUE,0.276908201,60,3.0
615,Test1,04.11.2019 23:10,0.523566042,TRUE,0.269848168,59,3.0
616,Test1,04.11.2019 23:10,0.518757285,TRUE,0.277361284,58,3.0
617,Test1,04.11.2019 23:10,0.519007114,TRUE,0.270215769,57,3.0
618,Test1,04.11.2019 23:10,0.517499383,TRUE,0.272943318,56,3.0
619,Test1,04.11.2019 23:10,0.517499383,TRUE,0.281679691,55,3.0
620,Test1,04.11.2019 23:10,0.518870315,TRUE,0.281679691,54,3.0
621,Test1,04.11.2019 23:10,0.518870315,TRUE,0.289061937,53,3.0
622,Test1,04.11.2019 23:10,0.517350647,TRUE,0.289061937,52,3.0
623,Test1,04.11.2019 23:10,0.512899071,TRUE,0.249683879,51,3.0
624,Test1,04.11.2019 23:10,0.517350647,TRUE,0.246206463,50,3.0
625,Test1,04.11.2019 23:10,0.590160497,TRUE,0.239776548,49,3.0
626,Test1,04.11.2019 23:10,0.588184522,TRUE,0.246206463,48,3.0
627,Test1,04.11.2019 23:10,0.586868639,TRUE,0.240601797,47,3.0
628,Test1,04.11.2019 23:10,0.58307099,TRUE,0.239759895,46,3.0
629,Test1,04.11.2019 23:10,0.58307099,TRUE,0.237588634,45,3.0
630,Test1,04.11.2019 23:10,0.587004246,TRUE,0.237588634,44,3.0
631,Test1,04.11.2019 23:10,0.587004246,TRUE,0.240334024,43,3.0
632,Test1,04.11.2019 23:10,0.589310143,TRUE,0.240334024,42,3.0
633,Test1,04.11.2019 23:10,0.589310143,TRUE,0.24742885,41,3.0
634,Test1,04.11.2019 23:10,0.584085833,TRUE,0.24742885,40,3.0
635,Test1,04.11.2019 23:10,0.584085833,TRUE,0.247621948,39,3.0
636,Test1,04.11.2019 23:10,0.584831166,TRUE,0.247621948,38,3.0
637,Test1,04.11.2019 23:10,0.670959993,TRUE,0.283055515,37,3.0
638,Test1,04.11.2019 23:10,0.665972334,TRUE,0.275744454,36,3.0
639,Test1,04.11.2019 23:10,0.665972334,TRUE,0.272341999,35,3.0
640,Test1,04.11.2019 23:10,0.669528289,TRUE,0.272341999,34,3.0
641,Test1,04.11.2019 23:10,0.669528289,TRUE,0.259285237,33,3.0
642,Test1,04.11.2019 23:10,0.66446369,TRUE,0.259285237,32,3.0
643,Test1,04.11.2019 23:10,0.668333383,TRUE,0.247621948,31,3.0
644,Test1,04.11.2019 23:10,0.668333383,TRUE,0.240485371,30,2.0
645,Test1,04.11.2019 23:10,0.671312228,TRUE,0.240485371,29,2.0
646,Test1,04.11.2019 23:10,0.671312228,TRUE,0.24666683,28,2.0
647,Test1,04.11.2019 23:10,0.667705544,TRUE,0.24666683,27,2.0
648,Test1,04.11.2019 23:10,0.667705544,TRUE,0.234900496,26,2.0
649,Test1,04.11.2019 23:10,0.671153128,TRUE,0.234900496,25,2.0
650,Test1,04.11.2019 23:10,0.675884627,TRUE,0.24661519,24,2.0
651,Test1,04.11.2019 23:10,0.676970046,TRUE,0.237894263,23,2.0
652,Test1,04.11.2019 23:10,0.678579437,TRUE,0.227536057,22,2.0
653,Test1,04.11.2019 23:10,0.678579437,TRUE,0.22389098,21,2.0
654,Test1,04.11.2019 23:10,0.677083269,TRUE,0.22389098,20,2.0
655,Test1,04.11.2019 23:09,0.676898134,TRUE,0.230441317,19,2.0
656,Test1,04.11.2019 23:09,0.680043653,TRUE,0.233544231,18,2.0
657,Test1,04.11.2019 23:09,0.681182485,TRUE,0.240491243,17,2.0
658,Test1,04.11.2019 23:09,0.676784664,TRUE,0.245197832,16,2.0
659,Test1,04.11.2019 23:09,0.680454455,TRUE,0.255775855,15,1.0
660,Test1,04.11.2019 23:09,0.68073979,TRUE,0.243801186,14,1.0
661,Test1,04.11.2019 23:09,0.677124968,TRUE,0.246670705,13,1.0
662,Test1,04.11.2019 23:09,0.674660325,TRUE,0.236649893,12,1.0
663,Test1,04.11.2019 23:09,0.674283588,TRUE,0.233691302,11,1.0
664,Test1,04.11.2019 23:09,0.679036829,TRUE,0.221424011,10,1.0
665,Test1,04.11.2019 23:09,0.679464649,TRUE,0.214640197,9,1.0
666,Test1,04.11.2019 23:09,0.683081214,TRUE,0.212039341,8,1.0
667,Test1,04.11.2019 23:09,0.683081214,TRUE,0.212239131,7,1.0
668,Test1,04.11.2019 23:09,0.68214571,TRUE,0.212239131,6,1.0
669,Test1,04.11.2019 23:09,0.677712144,TRUE,0.220226828,5,1.0
670,Test1,04.11.2019 23:09,0.678032602,TRUE,0.210805058,4,1.0
671,Test1,04.11.2019 23:09,0.678032602,TRUE,0.211947856,3,1.0
672,Test1,04.11.2019 23:09,0.680041078,TRUE,0.211947856,2,1.0
673,Test1,04.11.2019 23:09,0.680041078,TRUE,0.210226863,1,1.0
674,Test1,04.11.2019 23:09,0.674805192,TRUE,0.210226863,0,0.0
675,Test1,04.11.2019 23:08,0,FALSE,0,0,0.0
676,Test1,04.11.2019 23:08,0.623694917,FALSE,0.309465735,376,4.0
677,Test1,04.11.2019 23:08,0.623694917,TRUE,0.309465735,375,4.0
678,Test1,04.11.2019 23:08,0.627624522,TRUE,0.303233899,374,4.0
679,Test1,04.11.2019 23:08,0.632487187,TRUE,0.298812151,373,4.0
680,Test1,04.11.2019 23:08,0.632487187,TRUE,0.2901551,372,4.0
681,Test1,04.11.2019 23:08,0.628783323,TRUE,0.2901551,371,4.0
682,Test1,04.11.2019 23:08,0.631695032,TRUE,0.302201116,370,4.0
683,Test1,04.11.2019 23:08,0.626186029,TRUE,0.241359414,369,4.0
684,Test1,04.11.2019 23:08,0.626186029,TRUE,0.232302105,368,4.0
685,Test1,04.11.2019 23:08,0.629382432,TRUE,0.232302105,367,4.0
686,Test1,04.11.2019 23:08,0.631695032,TRUE,0.228632564,366,4.0
687,Test1,04.11.2019 23:08,0.62633251,TRUE,0.241724448,365,4.0
688,Test1,04.11.2019 23:08,0.624281191,TRUE,0.240061802,364,4.0
689,Test1,04.11.2019 23:08,0.624281191,TRUE,0.241568427,363,4.0
690,Test1,04.11.2019 23:08,0.623395547,TRUE,0.241568427,362,4.0
691,Test1,04.11.2019 23:08,0.618226975,TRUE,0.242728833,361,4.0
692,Test1,04.11.2019 23:08,0.616369101,TRUE,0.24982997,360,4.0
693,Test1,04.11.2019 23:08,0.620964927,TRUE,0.260036156,359,4.0
694,Test1,04.11.2019 23:08,0.620964927,TRUE,0.268082713,358,4.0
695,Test1,04.11.2019 23:08,0.623685743,TRUE,0.268082713,357,4.0
696,Test1,04.11.2019 23:08,0.618799732,TRUE,0.25787828,356,4.0
697,Test1,04.11.2019 23:08,0.621941867,TRUE,0.250630926,355,4.0
